date,nb_taches_jour,volume_entrant_jour,etp_disponible,charge_par_etp,alerte_surcharge,temps_moyen_traitement,duree_traitement_mediane,taux_complexes,jour_semaine,mois,trimestre,est_fin_de_mois,est_fin_trimestre,est_lundi,est_vendredi,semaine_du_mois,volume_lag_1j,etp_lag_1j,volume_lag_7j,etp_lag_7j,volume_lag_14j,etp_lag_14j,volume_lag_30j,etp_lag_30j,volume_moy_7j,charge_moy_7j
2024-11-26,1536,5731.0,49.0,116.95918367346938,1,55.30290736984449,2.0,2.01171875,1,11,4,1,0,0,0,4,4445.0,50.8,4093.0,55.8,3358.0,49.8,3395.0,55.8,4523.285714285715,86.35625601174179
2024-11-27,1536,5039.0,49.0,102.83673469387755,1,55.196476964769644,2.0,2.0501302083333335,2,11,4,1,0,0,0,4,5731.0,49.0,3216.0,51.8,3985.0,51.8,3453.0,55.8,4783.714285714285,92.17794067016114
2024-11-28,1536,4000.0,48.0,83.33333333333333,0,54.189864864864866,2.0,2.0611979166666665,3,11,4,1,0,0,0,4,5039.0,49.0,3826.0,52.8,3258.0,49.8,2728.0,54.8,4808.571428571428,93.73097097319143
2024-11-29,1536,5161.0,51.0,101.19607843137256,1,54.28281461434371,2.0,2.0442708333333335,4,11,4,1,0,0,1,5,4000.0,48.0,5580.0,53.8,2951.0,55.8,3185.0,53.8,4748.714285714285,93.37077187496479
2024-12-02,1664,4891.0,55.8,87.65232974910394,0,53.459375,2.0,2.050480769230769,0,12,4,0,1,1,0,1,5161.0,51.0,4118.0,54.8,3565.0,55.8,2555.0,55.8,4859.142857142857,95.1573924960568
2024-12-03,1664,4750.0,55.8,85.12544802867384,0,54.28732747804266,2.0,2.0498798076923075,1,12,4,0,1,0,0,1,4891.0,55.8,4747.0,54.8,4140.0,55.8,2760.0,56.8,4859.571428571428,94.94330112997581
2024-12-04,1664,5429.0,57.8,93.92733564013841,0,56.75980087118855,2.0,2.1063701923076925,2,12,4,0,1,0,0,1,4750.0,55.8,4445.0,50.8,3664.0,54.8,2817.0,54.8,5000.142857142857,95.86149193570986
2024-12-05,1664,5672.0,57.8,98.13148788927336,0,54.35897435897436,2.0,2.043269230769231,3,12,4,0,1,0,0,1,5429.0,57.8,5731.0,49.0,4093.0,55.8,2684.0,50.8,4991.714285714285,93.17182110939613
2024-12-06,1664,5641.0,57.8,97.59515570934256,0,55.97629444791017,2.0,2.079326923076923,4,12,4,0,1,0,1,1,5672.0,57.8,5039.0,49.0,3216.0,51.8,3831.0,50.8,5077.714285714285,92.42302411160543
2024-12-09,1664,5567.0,55.0,101.21818181818182,1,55.9141065830721,2.0,2.1087740384615383,0,12,4,0,1,1,0,2,5641.0,57.8,4000.0,48.0,3826.0,52.8,4257.0,52.8,5301.571428571428,94.97800246658379
2024-12-10,1664,4875.0,56.0,87.05357142857143,0,54.85003111387679,2.0,2.0618990384615383,1,12,4,0,1,0,0,2,5567.0,55.0,5161.0,51.0,5580.0,53.8,3908.0,53.8,5260.714285714285,92.95764432332648
2024-12-11,1664,4616.0,56.0,82.42857142857143,0,55.840498442367604,2.0,2.0775240384615383,2,12,4,0,1,0,0,2,4875.0,56.0,4891.0,55.8,4118.0,54.8,4686.0,52.8,5221.428571428572,92.21139313467897
2024-12-12,1664,5278.0,53.0,99.58490566037736,0,55.99056010069226,2.0,2.110576923076923,3,12,4,0,1,0,0,2,4616.0,56.0,4750.0,55.8,4747.0,54.8,3604.0,49.8,5296.857142857143,94.27702993920805
2024-12-13,1664,4295.0,51.8,82.91505791505791,0,55.53022670025189,2.0,2.0498798076923075,4,12,4,0,1,0,1,2,5278.0,53.0,5429.0,57.8,4445.0,50.8,2939.0,50.8,5134.857142857143,92.7038474070537
2024-12-16,1664,5388.0,54.8,98.32116788321169,0,56.594475831763965,2.0,2.1033653846153846,0,12,4,0,1,1,0,3,4295.0,51.8,5672.0,57.8,5731.0,49.0,3203.0,43.8,5094.285714285715,92.73094454904489
2024-12-17,1664,4253.0,51.8,82.10424710424711,0,52.94614902943018,2.0,2.0294471153846154,1,12,4,0,1,0,0,3,5388.0,54.8,5641.0,57.8,5039.0,49.0,4273.0,45.8,4896.0,90.51795760545981
2024-12-18,1638,4094.0,54.8,74.7080291970803,0,52.46139240506329,2.0,2.0335775335775335,2,12,4,0,1,0,0,3,4253.0,51.8,5567.0,55.0,4000.0,48.0,3358.0,49.8,4685.571428571428,86.73079294530247
2024-12-19,1638,5253.0,54.8,95.85766423357664,0,55.561626429479034,2.0,2.083028083028083,3,12,4,0,1,0,0,3,4094.0,54.8,4875.0,56.0,5161.0,51.0,3985.0,51.8,4739.571428571428,87.98852048887464
2024-12-20,1638,4303.0,54.8,78.52189781021899,0,55.69061121613107,2.0,2.0915750915750917,4,12,4,0,1,0,1,3,5253.0,54.8,4616.0,56.0,4891.0,55.8,3258.0,49.8,4694.857142857143,87.43042425768144
2024-12-23,1638,4884.0,57.8,84.49826989619378,0,54.94720101781171,2.0,2.086691086691087,0,12,4,0,1,1,0,4,4303.0,54.8,5278.0,53.0,4750.0,55.8,2951.0,55.8,4638.571428571428,85.27519057708378
2024-12-24,1638,4820.0,57.8,83.39100346020761,0,55.414357682619645,2.0,2.0903540903540905,1,12,4,0,1,0,0,4,4884.0,57.8,4295.0,51.8,5429.0,57.8,3565.0,55.8,4713.571428571428,85.34318279781944
2024-12-25,2079,6908.0,50.8,135.98425196850394,1,55.75075376884422,3.0,2.1063011063011063,2,12,4,1,1,0,0,4,4820.0,57.8,5388.0,54.8,5672.0,57.8,4140.0,55.8,4930.714285714285,90.72362338143262
2024-12-26,2079,5833.0,49.8,117.1285140562249,1,56.70374115267948,3.0,2.1043771043771042,3,12,4,1,1,0,0,4,6908.0,50.8,4253.0,51.8,5641.0,57.8,3664.0,54.8,5156.428571428572,95.72709008885802
2024-12-27,2079,5445.0,48.8,111.57786885245902,1,55.54604280736685,3.0,2.102934102934103,4,12,4,1,1,0,1,4,5833.0,49.8,4094.0,54.8,5567.0,55.0,4093.0,55.8,5349.428571428572,100.99421003962641
2024-12-30,2112,5217.0,53.8,96.97026022304833,0,57.88544739429695,3.0,2.131155303030303,0,12,4,1,1,1,0,5,5445.0,48.8,5253.0,54.8,4875.0,56.0,3216.0,51.8,5344.285714285715,101.15315232383666
2024-12-31,2112,7052.0,54.8,128.68613138686132,1,56.897014925373135,3.0,2.143465909090909,1,12,4,1,1,0,0,5,5217.0,53.8,4303.0,54.8,4616.0,56.0,3826.0,52.8,5737.0,108.31947140621412
2025-01-01,1040,3565.0,53.8,66.2639405204461,0,52.31505483549352,2.0,1.9798076923076924,2,1,1,0,0,0,0,1,7052.0,54.8,4884.0,57.8,5278.0,53.0,5580.0,53.8,5548.571428571428,105.71456720967875
2025-01-02,1040,2958.0,55.6,53.20143884892086,0,54.301980198019805,2.0,2.020192307692308,3,1,1,0,0,0,0,1,3565.0,53.8,4820.0,57.8,4295.0,51.8,4118.0,54.8,5282.571428571428,101.4017722652092
2025-01-03,1040,3633.0,58.6,61.996587030716725,0,53.41541541541542,2.0,2.0028846153846156,4,1,1,0,0,0,1,1,2958.0,55.6,6908.0,50.8,5388.0,54.8,4747.0,54.8,4814.714285714285,90.83210584552533
2025-01-06,1040,2479.0,58.6,42.303754266211605,0,56.17330677290837,2.0,2.014423076923077,0,1,1,0,0,1,0,1,3633.0,58.6,5833.0,49.8,4253.0,51.8,4445.0,50.8,4335.571428571428,80.142854446952
2025-01-07,1040,2835.0,55.6,50.989208633093526,0,53.58466135458168,2.0,2.021153846153846,1,1,1,0,0,0,0,1,2479.0,58.6,5445.0,48.8,4094.0,54.8,5731.0,49.0,3962.714285714286,71.48733155847121
2025-01-08,1024,2327.0,52.6,44.23954372623574,0,51.90051282051282,2.0,1.9697265625,2,1,1,0,0,0,0,2,2835.0,55.6,5217.0,53.8,5253.0,54.8,5039.0,49.0,3549.8571428571427,63.95437205892655
2025-01-09,1024,3007.0,54.6,55.07326007326007,0,54.46969696969697,2.0,2.0087890625,3,1,1,0,0,0,0,2,2327.0,52.6,7052.0,54.8,4303.0,54.8,4000.0,48.0,2972.0,53.43824758555495
2025-01-10,1024,2939.0,56.6,51.92579505300353,0,52.73979591836735,2.0,2.0478515625,4,1,1,0,0,0,1,2,3007.0,54.6,3565.0,53.8,4884.0,57.8,5161.0,51.0,2882.5714285714284,51.389941090206015
2025-01-13,1024,3429.0,53.6,63.973880597014926,0,52.54341164453524,2.0,2.005859375,0,1,1,0,0,1,0,2,2939.0,56.6,2958.0,55.6,4820.0,57.8,4891.0,55.8,2949.8571428571427,52.92886133993373
2025-01-14,1024,2358.0,54.6,43.18681318681318,0,54.5709939148073,2.0,2.00390625,1,1,1,0,0,0,0,2,3429.0,53.6,3633.0,58.6,6908.0,50.8,4750.0,55.8,2767.714285714286,50.24175079080465
2025-01-15,1040,2848.0,55.6,51.223021582733814,0,52.689689689689686,2.0,1.9721153846153847,2,1,1,0,0,0,0,3,2358.0,54.6,2479.0,58.6,5833.0,49.8,5429.0,57.8,2820.4285714285716,51.51593183602211
2025-01-16,1040,4250.0,56.6,75.08833922261483,0,53.44477911646587,2.0,1.9884615384615385,3,1,1,0,0,0,0,3,2848.0,55.6,2835.0,55.6,5445.0,48.8,5672.0,57.8,3022.5714285714284,54.958664777382296
2025-01-17,1056,3467.0,57.6,60.19097222222222,0,53.355533790401566,2.0,1.9659090909090908,4,1,1,0,0,0,1,3,4250.0,56.6,2327.0,52.6,5217.0,53.8,5641.0,57.8,3185.4285714285716,57.23744027680893
2025-01-20,1056,3007.0,58.6,51.31399317406143,0,52.22918707149853,2.0,1.987689393939394,0,1,1,0,0,1,0,3,3467.0,57.6,3007.0,54.6,7052.0,54.8,5567.0,55.0,3185.4285714285716,56.70040214835199
2025-01-21,1056,3228.0,58.6,55.08532423208191,0,54.55980392156863,2.0,1.9820075757575757,1,1,1,0,0,0,0,3,3007.0,58.6,2939.0,56.6,3565.0,53.8,4875.0,56.0,3226.714285714286,57.151763459648905
2025-01-22,1056,3485.0,59.6,58.4731543624161,0,54.671246319921494,2.0,1.9990530303030303,2,1,1,0,0,0,0,4,3228.0,58.6,3429.0,53.6,2958.0,55.6,4616.0,56.0,3234.714285714286,56.365945426134786
2025-01-23,1056,3124.0,59.6,52.41610738255034,0,52.61970443349754,2.0,2.003787878787879,3,1,1,0,0,0,0,4,3485.0,59.6,2358.0,54.6,3633.0,58.6,5278.0,53.0,3344.1428571428573,57.684416025525806
2025-01-24,1056,3093.0,52.6,58.80228136882129,0,54.83448275862069,2.0,2.016098484848485,4,1,1,0,0,0,1,4,3124.0,59.6,2848.0,55.6,2479.0,58.6,4295.0,51.8,3379.1428571428573,58.767167423538304
2025-01-27,1386,4372.0,58.6,74.60750853242321,0,53.128495842781554,2.0,2.057720057720058,0,1,1,1,0,1,0,4,3093.0,52.6,4250.0,56.6,2835.0,55.6,5388.0,54.8,3396.5714285714284,58.6984773249395
2025-01-28,1386,4577.0,56.6,80.86572438162544,0,55.78666666666667,2.0,2.08008658008658,1,1,1,1,0,0,0,4,4372.0,58.6,3467.0,57.6,2327.0,52.6,4253.0,51.8,3555.1428571428573,61.65201334771139
2025-01-29,1407,3583.0,56.6,63.30388692579505,0,55.35581912527798,2.0,2.0341151385927505,2,1,1,1,0,0,0,5,4577.0,56.6,3007.0,58.6,3007.0,54.6,4094.0,54.8,3637.4285714285716,63.36485531224476
2025-01-30,1407,4242.0,56.6,74.94699646643109,0,56.12934220251294,2.0,2.0412224591329067,3,1,1,1,0,0,0,5,3583.0,56.6,3228.0,58.6,2939.0,56.6,5253.0,54.8,3782.285714285714,66.20223706000893
2025-01-31,1407,3997.0,53.6,74.57089552238806,0,55.501855976243505,2.0,2.0874200426439233,4,1,1,1,0,0,1,5,4242.0,56.6,3485.0,59.6,3429.0,53.6,4303.0,54.8,3855.4285714285716,68.50191436857635
2025-02-03,1254,3864.0,54.6,70.76923076923077,0,54.08637873754153,2.0,1.9768740031897927,0,2,1,0,0,1,0,1,3997.0,53.6,3124.0,59.6,2358.0,54.6,4884.0,57.8,3961.1428571428573,71.12378913810213
2025-02-04,1254,4044.0,54.6,74.06593406593406,0,57.9556856187291,2.0,2.0486443381180224,1,2,1,0,0,0,0,1,3864.0,54.6,3093.0,52.6,2848.0,55.6,4820.0,57.8,4097.0,73.30431095197538
2025-02-05,1254,3809.0,55.6,68.50719424460432,0,54.36507936507937,2.0,1.9768740031897927,2,2,1,0,0,0,0,1,4044.0,54.6,4372.0,58.6,4250.0,56.6,6908.0,50.8,4016.5714285714284,72.43283748228696
2025-02-06,1254,3737.0,55.6,67.21223021582733,0,53.66224066390041,2.0,2.0023923444976077,3,2,1,0,0,0,0,1,3809.0,55.6,4577.0,56.6,3467.0,57.6,5833.0,49.8,3896.5714285714284,70.48233831574439
2025-02-07,1254,2962.0,59.6,49.697986577181204,0,55.38,2.0,2.011164274322169,4,2,1,0,0,0,1,1,3737.0,55.6,3583.0,56.6,3007.0,58.6,5445.0,48.8,3807.8571428571427,68.53863826594241
2025-02-10,1254,3975.0,59.6,66.69463087248322,0,53.52965403624382,2.0,1.9681020733652312,0,2,1,0,0,1,0,2,2962.0,59.6,4242.0,56.6,3228.0,58.6,5217.0,53.8,3769.714285714286,67.35972889537842
2025-02-11,1254,3084.0,58.6,52.62798634812287,0,53.8,2.0,1.9864433811802233,1,2,1,0,0,0,0,2,3975.0,59.6,3997.0,53.6,3485.0,59.6,7052.0,54.8,3639.285714285714,64.22502758476911
2025-02-12,1254,3720.0,57.6,64.58333333333333,0,54.67161716171617,2.0,1.9984051036682615,2,2,1,0,0,0,0,2,3084.0,58.6,3864.0,54.6,3124.0,59.6,3565.0,53.8,3618.714285714286,63.34132795106948
2025-02-13,1254,3110.0,58.6,53.0716723549488,0,56.478943022295624,2.0,1.981658692185008,3,2,1,0,0,0,0,2,3720.0,57.6,4044.0,54.6,3093.0,52.6,2958.0,55.6,3485.285714285714,60.34214770664301
2025-02-14,1292,4405.0,59.6,73.90939597315436,0,53.92759452936444,2.0,2.001547987616099,4,2,1,0,0,0,1,2,3110.0,58.6,3809.0,55.6,4372.0,58.6,3633.0,58.6,3570.4285714285716,61.11389081072159
2025-02-17,1292,3804.0,58.6,64.91467576791808,0,55.24799357945425,2.0,2.0023219814241484,0,2,1,0,0,1,0,3,4405.0,59.6,3737.0,55.6,4577.0,56.6,2479.0,58.6,3580.0,60.78566874673455
2025-02-18,1360,5674.0,57.6,98.50694444444444,0,54.39104024297646,2.0,1.9786764705882354,1,2,1,0,0,0,0,3,3804.0,58.6,2962.0,59.6,3583.0,56.6,2835.0,55.6,3967.4285714285716,67.75837701348645
2025-02-19,1360,3648.0,55.6,65.61151079136691,0,52.84263565891473,2.0,1.972794117647059,2,2,1,0,0,0,0,3,5674.0,57.6,3975.0,59.6,4242.0,56.6,2327.0,52.6,3920.714285714286,67.60364557332697
2025-02-20,1360,3430.0,55.6,61.690647482014384,0,53.98142414860681,2.0,1.9720588235294119,3,2,1,0,0,0,0,3,3648.0,55.6,3084.0,58.6,3997.0,53.6,3007.0,54.6,3970.1428571428573,68.89831144959719
2025-02-21,1360,4234.0,55.6,76.15107913669064,0,52.32024634334103,2.0,1.9705882352941178,4,2,1,0,0,0,1,3,3430.0,55.6,3720.0,57.6,3864.0,54.6,2939.0,56.6,4043.5714285714284,70.55084656436252
2025-02-24,1360,4494.0,56.8,79.11971830985915,0,55.43042813455658,2.0,2.010294117647059,0,2,1,0,0,1,0,4,4234.0,55.6,3110.0,58.6,4044.0,54.6,3429.0,53.6,4241.285714285715,74.27199598649257
2025-02-25,1632,4940.0,51.8,95.36679536679537,0,56.44472843450479,2.0,2.044730392156863,1,2,1,1,0,0,0,4,4494.0,56.8,4405.0,59.6,3809.0,55.6,2358.0,54.6,4317.714285714285,77.33733875701272
2025-02-26,1632,5180.0,54.8,94.52554744525548,0,55.853222718570514,2.0,2.042892156862745,2,2,1,1,0,0,0,4,4940.0,51.8,3804.0,58.6,3737.0,55.6,2848.0,55.6,4514.285714285715,81.56746328234662
2025-02-27,1632,4959.0,52.8,93.92045454545455,0,55.381345177664976,2.0,2.0330882352941178,3,2,1,1,0,0,0,4,5180.0,54.8,5674.0,57.6,2962.0,59.6,4250.0,56.6,4412.142857142857,80.91225043963378
2025-02-28,1632,4371.0,53.6,81.54850746268656,0,54.80434782608695,2.0,2.049019607843137,4,2,1,1,0,0,1,4,4959.0,52.8,3648.0,55.6,3975.0,59.6,3467.0,57.6,4515.428571428572,83.18896424982232
2025-03-03,1768,5080.0,52.6,96.57794676806084,0,57.20224719101124,2.0,2.067873303167421,0,3,1,0,1,1,0,1,4371.0,53.6,3430.0,55.6,3084.0,58.6,3007.0,58.6,4751.142857142857,88.17286414782895
2025-03-04,1768,4387.0,53.6,81.84701492537313,0,55.63910218546958,2.0,2.073529411764706,1,3,1,0,1,0,0,1,5080.0,52.6,4234.0,55.6,3720.0,57.6,3228.0,58.6,4773.0,88.98656926049787
2025-03-05,1768,5311.0,55.6,95.52158273381295,0,56.646780862374484,2.0,2.1074660633484164,2,3,1,0,1,0,0,1,4387.0,53.6,4494.0,56.8,3110.0,58.6,3485.0,59.6,4889.714285714285,91.32969274963412
2025-03-06,1768,4081.0,55.6,73.39928057553956,0,55.43952802359882,2.0,2.057126696832579,3,3,1,0,1,0,0,1,5311.0,55.6,4940.0,51.8,4405.0,59.6,3124.0,59.6,4767.0,88.19147635088329
2025-03-07,1768,4175.0,54.6,76.46520146520146,0,54.919642857142854,2.0,2.070135746606335,4,3,1,0,1,0,1,1,4081.0,55.6,5180.0,54.8,3804.0,58.6,3093.0,52.6,4623.428571428572,85.61142692516128
2025-03-10,1768,5340.0,59.6,89.59731543624162,0,57.225277940315976,2.0,2.1018099547511313,0,3,1,0,1,1,0,2,4175.0,54.6,4959.0,52.8,5674.0,57.6,4372.0,58.6,4677.857142857143,84.99383562384516
2025-03-11,1768,5088.0,59.6,85.36912751677852,0,54.50530660377358,2.0,2.0565610859728505,1,3,1,0,1,0,0,2,5340.0,59.6,4371.0,53.6,3648.0,55.6,4577.0,56.6,4780.285714285715,85.53963848871544
2025-03-12,1768,5177.0,58.6,88.34470989761093,0,56.14176018901359,2.0,2.054864253393665,2,3,1,0,1,0,0,2,5088.0,59.6,5080.0,52.6,3430.0,55.6,3583.0,56.6,4794.142857142857,84.36346179293687
2025-03-13,1768,4922.0,59.6,82.58389261744966,0,55.435731132075475,2.0,2.059389140271493,3,3,1,0,1,0,0,2,5177.0,58.6,4387.0,53.6,4234.0,55.6,4242.0,56.6,4870.571428571428,84.4687300346621
2025-03-14,1768,4806.0,59.6,80.63758389261744,0,55.81106533254856,2.0,2.040158371040724,4,3,1,0,1,0,1,2,4922.0,59.6,5311.0,55.6,4494.0,56.8,3997.0,53.6,4798.428571428572,82.34244448591987
2025-03-17,1768,4578.0,60.6,75.54455445544555,0,56.09686946249262,2.0,2.055995475113122,0,3,1,0,1,1,0,3,4806.0,59.6,4081.0,55.6,4940.0,51.8,3864.0,54.6,4869.428571428572,82.6489121830493
2025-03-18,1768,5810.0,58.6,99.14675767918088,0,56.915926583777384,2.0,2.0972850678733033,1,3,1,0,1,0,0,3,4578.0,60.6,4175.0,54.6,5180.0,54.8,4044.0,54.6,5103.0,85.88913449933209
2025-03-19,1768,4731.0,58.6,80.73378839590444,0,55.46556798116539,2.0,2.041289592760181,2,3,1,0,1,0,0,3,5810.0,58.6,5340.0,59.6,4959.0,52.8,3809.0,55.6,5016.0,84.62291635071249
2025-03-20,1768,6235.0,58.6,106.39931740614334,1,56.328799526907154,2.0,2.0684389140271495,3,3,1,0,1,0,0,3,4731.0,58.6,5088.0,59.6,4371.0,53.6,3737.0,55.6,5179.857142857143,87.62722919205032
2025-03-21,1768,6228.0,58.6,106.27986348122866,1,57.56798116539141,2.0,2.110294117647059,4,3,1,0,1,0,1,3,6235.0,58.6,5177.0,58.6,5080.0,52.6,2962.0,59.6,5330.0,90.18939398971
2025-03-24,1768,4663.0,57.8,80.67474048442907,0,56.789782736347625,2.0,2.081447963800905,0,3,1,0,1,1,0,4,6228.0,58.6,4922.0,59.6,4387.0,53.6,3975.0,59.6,5293.0,89.91665797070706
2025-03-25,2244,7168.0,57.8,124.01384083044984,1,56.46952908587257,3.0,2.120320855614973,1,3,1,1,1,0,0,4,4663.0,57.8,4806.0,59.6,5311.0,55.6,3084.0,58.6,5630.428571428572,96.11326610468312
2025-03-26,2244,6315.0,56.8,111.17957746478874,1,57.639518741323464,3.0,2.122994652406417,2,3,1,1,1,0,0,4,7168.0,57.8,4578.0,60.6,4081.0,55.6,3720.0,57.6,5878.571428571428,101.20398367744643
2025-03-27,2244,6581.0,51.6,127.53875968992247,1,58.181608133086876,3.0,2.1390374331550803,3,3,1,1,1,0,0,4,6315.0,56.8,5810.0,58.6,4175.0,54.6,3110.0,58.6,5988.714285714285,105.25998396469522
2025-03-28,2244,6185.0,53.8,114.96282527881041,1,59.38760407030527,3.0,2.1372549019607843,4,3,1,1,1,0,1,4,6581.0,51.6,4731.0,58.6,5340.0,59.6,4405.0,59.6,6196.428571428572,110.14984637653893
2025-03-31,2277,5769.0,58.6,98.44709897610922,0,58.53333333333333,3.0,2.123847167325428,0,3,1,1,1,1,0,5,6185.0,53.8,6235.0,58.6,5088.0,59.6,3804.0,58.6,6129.857142857143,109.01381517224833
2025-04-01,1173,3800.0,57.8,65.74394463667821,0,54.593159315931594,2.0,2.002557544757033,1,4,2,0,0,0,0,1,5769.0,58.6,6228.0,58.6,5177.0,58.6,5674.0,57.6,5783.0,103.22296962302686
2025-04-02,1173,3663.0,58.8,62.29591836734694,0,52.46938775510204,2.0,1.9684569479965899,2,4,2,0,0,0,0,1,3800.0,57.8,4663.0,57.8,4922.0,59.6,3648.0,55.6,5640.142857142857,100.59742360630082
2025-04-03,1173,3718.0,58.8,63.23129251700681,0,54.273049645390074,2.0,2.0136402387041774,3,4,2,0,0,0,0,1,3663.0,58.8,7168.0,57.8,4806.0,59.6,3430.0,55.6,5147.285714285715,91.91420241866612
2025-04-04,1173,2585.0,57.8,44.72318339100346,0,52.763814616755795,2.0,1.9761295822676896,4,4,2,0,0,0,1,1,3718.0,58.8,6315.0,56.8,4578.0,60.6,4234.0,55.6,4614.428571428572,82.42043183669679
2025-04-07,1173,4553.0,57.8,78.77162629757785,0,55.46269982238011,2.0,2.0554134697357203,0,4,2,0,0,1,0,1,2585.0,57.8,6581.0,51.6,5810.0,58.6,4494.0,56.8,4324.714285714285,75.45369849493328
2025-04-08,1173,2888.0,56.8,50.845070422535215,0,53.911528150134046,2.0,1.9522591645353793,1,4,2,0,0,0,0,2,4553.0,57.8,6185.0,53.8,4731.0,58.6,4940.0,51.8,3853.714285714286,66.2940192297511
2025-04-09,1190,2860.0,57.6,49.65277777777778,0,55.69763365468887,2.0,2.018487394957983,2,4,2,0,0,0,0,2,2888.0,56.8,5769.0,58.6,6235.0,58.6,5180.0,54.8,3438.1428571428573,59.32340191570375
2025-04-10,1190,2903.0,59.6,48.70805369127517,0,53.122359154929576,2.0,1.9983193277310924,3,4,2,0,0,0,0,2,2860.0,57.6,3800.0,57.8,6228.0,58.6,4959.0,52.8,3310.0,56.88970320921761
2025-04-11,1190,3228.0,59.6,54.16107382550335,0,56.78942731277533,2.0,2.0243697478991596,4,4,2,0,0,0,1,2,2903.0,59.6,3663.0,58.8,4663.0,57.8,4371.0,53.6,3247.8571428571427,55.72758256038281
2025-04-14,1190,3933.0,58.6,67.11604095563139,0,53.00174520069808,2.0,1.9983193277310924,0,4,2,0,0,1,0,2,3228.0,59.6,3718.0,58.8,7168.0,57.8,5080.0,52.6,3278.5714285714284,56.28254662304346
2025-04-15,1190,3224.0,57.8,55.77854671280277,0,55.56602112676056,2.0,1.9941176470588236,1,4,2,0,0,0,0,3,3933.0,58.6,2585.0,57.8,6315.0,56.8,4387.0,53.6,3369.8571428571427,57.86188424044336
2025-04-16,1190,4567.0,56.8,80.4049295774648,0,53.942156003505694,2.0,1.9890756302521009,2,4,2,0,0,0,0,3,3224.0,57.8,4553.0,57.8,6581.0,51.6,5311.0,55.6,3371.8571428571427,58.09521328042721
2025-04-17,1190,4041.0,57.8,69.91349480968859,0,52.94649122807017,2.0,1.984873949579832,3,4,2,0,0,0,0,3,4567.0,56.8,2888.0,56.8,6185.0,53.8,4081.0,55.6,3536.5714285714284,60.81927390716341
2025-04-18,1190,3747.0,58.8,63.72448979591837,0,55.41534391534392,2.0,2.003361344537815,4,4,2,0,0,0,1,3,4041.0,57.8,2860.0,57.6,5769.0,58.6,4175.0,54.6,3663.285714285714,62.82951848118349
2025-04-21,1190,3150.0,56.8,55.45774647887324,0,51.347863993025285,2.0,1.973109243697479,0,4,2,0,0,1,0,3,3747.0,58.8,2903.0,59.6,3800.0,57.8,5340.0,59.6,3698.5714285714284,63.79376030798321
2025-04-22,1190,3722.0,55.6,66.94244604316546,0,52.916666666666664,2.0,2.0058823529411764,1,4,2,0,0,0,0,4,3150.0,56.8,3228.0,59.6,3663.0,58.8,5088.0,59.6,3769.1428571428573,65.61967062479209
2025-04-23,1190,2797.0,56.6,49.416961130742045,0,56.14223002633889,2.0,2.0134453781512605,2,4,2,0,0,0,0,4,3722.0,55.6,3933.0,58.6,3718.0,58.8,5177.0,58.6,3606.8571428571427,63.09123064980789
2025-04-24,1190,3145.0,55.6,56.564748201438846,0,55.23030303030303,2.0,2.0058823529411764,3,4,2,0,0,0,0,4,2797.0,56.6,3224.0,57.8,2585.0,57.8,4922.0,59.6,3595.5714285714284,63.20354514818449
2025-04-25,1470,5012.0,52.8,94.92424242424244,0,56.678144764581866,2.0,2.0693877551020408,4,4,2,1,0,0,1,4,3145.0,55.6,4567.0,56.8,4553.0,57.8,4806.0,59.6,3659.1428571428573,65.27773269772413
2025-04-28,1470,3478.0,51.6,67.40310077519379,0,56.14971751412429,2.0,2.0537414965986396,0,4,2,1,0,1,0,4,5012.0,52.8,4041.0,57.8,2888.0,56.8,4578.0,60.6,3578.714285714286,64.9191049785106
2025-04-29,1470,4165.0,55.8,74.64157706093191,0,57.89101203113942,2.0,2.0693877551020408,1,4,2,1,0,0,0,5,3478.0,51.6,3747.0,58.8,2860.0,57.6,5810.0,58.6,3638.4285714285716,66.47868887351254
2025-04-30,1470,3782.0,55.6,68.02158273381295,0,54.805017921146955,2.0,2.0496598639455783,2,4,2,1,0,0,0,5,4165.0,55.8,3150.0,56.8,2903.0,59.6,4731.0,58.6,3728.714285714286,68.2735226242182
2025-05-01,1400,4523.0,55.6,81.34892086330935,0,54.14648729446936,2.0,2.0035714285714286,3,5,2,0,0,0,0,1,3782.0,55.6,3722.0,55.6,3228.0,59.6,6235.0,58.6,3843.1428571428573,70.33159045566732
2025-05-02,1400,3750.0,51.6,72.67441860465117,0,55.87684365781711,2.0,1.98,4,5,2,0,0,0,1,1,4523.0,55.6,2797.0,56.6,3933.0,58.6,6228.0,58.6,3979.285714285714,73.65408438051149
2025-05-05,1400,3798.0,56.6,67.10247349823321,0,53.810830860534125,2.0,1.9842857142857142,0,5,2,0,0,1,0,1,3750.0,51.6,3145.0,55.6,3224.0,57.8,4663.0,57.8,4072.5714285714284,75.15947370862497
2025-05-06,1400,3422.0,57.6,59.40972222222222,0,55.30952380952381,2.0,2.0,1,5,2,0,0,0,0,1,3798.0,56.6,5012.0,52.8,4567.0,56.8,7168.0,57.8,3845.4285714285716,70.08597082262209
2025-05-07,1400,4135.0,57.6,71.78819444444444,0,55.32637853949329,2.0,2.0164285714285715,2,5,2,0,0,0,0,1,3422.0,57.6,3478.0,51.6,4041.0,57.8,6315.0,56.8,3939.285714285714,70.71241277537217
